LocationID,Zone,Borough,in_crz,lon,lat,trips_per_day_pre,trips_per_day_post,pct_change
77,East New York/Pennsylvania Avenue,Brooklyn,False,-73.89536390861545,40.66655871582285,12.94308943089431,43.49480249480249,236.04652681285842
78,East Tremont,Bronx,False,-73.88552154399945,40.84496040702046,10.018970189701896,33.316008316008315,232.52926882897128
79,East Village,Manhattan,True,-73.98593745737395,40.727620122038296,2547.0243243243244,3291.4968814968815,29.22911061597542
80,East Williamsburg,Brooklyn,False,-73.9367935879161,40.71536964922733,63.63513513513514,178.014553014553,179.74255517258274
81,Eastchester,Bronx,False,-73.83664438963196,40.880935114970065,6.143631436314363,22.22037422037422,261.6814330532901
82,Elmhurst,Queens,False,-73.8771183310234,40.73949534354323,109.3945945945946,147.52390852390852,34.85484275582111
83,Elmhurst/Maspeth,Queens,False,-73.89217342295797,40.73832393052052,25.65945945945946,48.15592515592515,87.67318630390044
84,Eltingville/Annadale/Prince's Bay,Staten Island,False,-74.18767927741463,40.528685582160755,1.0555555555555556,1.1282051282051282,6.882591093117396
85,Erasmus,Brooklyn,False,-73.95162326816249,40.64611615465671,16.203252032520325,54.355509355509355,235.46049426631464
86,Far Rockaway,Queens,False,-73.75524330826842,40.60243266654382,10.631436314363144,28.964656964656964,172.44349783223095
87,Financial District North,Manhattan,True,-74.00749595416085,40.706808425516016,630.5297297297298,897.7318087318088,42.37739576793827
88,Financial District South,Manhattan,True,-74.0115150281245,40.703357880548445,338.86486486486484,455.93970893970896,34.549124507650596
89,Flatbush/Ditmas Park,Brooklyn,False,-73.96096805763649,40.63789963509721,40.567567567567565,134.26403326403326,230.96397273612465
90,Flatiron,Manhattan,True,-73.99697147759031,40.742278583312206,1747.4756756756756,1950.3638253638253,11.610356156156598
91,Flatlands,Brooklyn,False,-73.93009718315575,40.62627246088452,27.92972972972973,77.06444906444906,175.9226451891441
92,Flushing,Queens,False,-73.82885854846761,40.7611014398131,27.994594594594595,54.19334719334719,93.58504017704637
93,Flushing Meadows-Corona Park,Queens,False,-73.84086521275654,40.74067383007372,65.72432432432433,68.96465696465697,4.930187831742239
94,Fordham South,Bronx,False,-73.89953594476775,40.858155189262895,4.365384615384615,14.692307692307692,236.56387665198238
95,Forest Hills,Queens,False,-73.84766908657137,40.72143156737173,116.21891891891892,155.07900207900207,33.43696837103967
96,Forest Park/Highland Park,Queens,False,-73.8715612898338,40.697001507866105,1.592039800995025,3.0978520286396183,94.583830548926
97,Fort Greene,Brooklyn,False,-73.9748820144768,40.690786583767746,127.06216216216217,228.03742203742203,79.46918119210889
98,Fresh Meadows,Queens,False,-73.77725343413134,40.73446263709748,3.477272727272727,8.401247401247401,141.60450042802984
99,Freshkills Park,Staten Island,False,-74.18642081572338,40.57677255023222,1.0,1.1111111111111112,11.111111111111116
100,Garment District,Manhattan,True,-73.98878660966813,40.75351274051303,1670.327027027027,1735.7380457380457,3.916060606852656
101,Glen Oaks,Queens,False,-73.7110254285456,40.74599312386359,3.2196531791907512,9.35,190.4039497307002
102,Glendale,Queens,False,-73.87573702732386,40.70354608695471,6.273480662983426,22.33887733887734,256.0842622929809
103,Governor's Island/Ellis Island/Liberty Island,Manhattan,False,-74.04528828347375,40.68986010346147,,,
104,Governor's Island/Ellis Island/Liberty Island,Manhattan,False,-74.04077078511479,40.69876867282886,,,
105,Governor's Island/Ellis Island/Liberty Island,Manhattan,False,-74.01907288309684,40.68878421555262,1.0,1.0,0.0
106,Gowanus,Brooklyn,False,-73.99064755008082,40.673512678313976,10.489189189189188,39.237006237006234,274.07091748756267
107,Gramercy,Manhattan,True,-73.98405214924436,40.73682398302768,2206.7432432432433,2451.960498960499,11.112178839476616
108,Gravesend,Brooklyn,False,-73.9814314279712,40.58840360836442,6.818681318681318,15.814968814968815,131.93588431299955
109,Great Kills,Staten Island,False,-74.15089028926955,40.55186202510041,1.1142857142857143,1.2727272727272727,14.219114219114214
110,Great Kills Park,Staten Island,False,-74.12834311100727,40.54577972821088,1.0,,
111,Green-Wood Cemetery,Brooklyn,False,-73.9902343725197,40.65213720698318,1.121212121212121,1.314102564102564,17.203742203742213
112,Greenpoint,Brooklyn,False,-73.94954001249944,40.72950616875672,50.167567567567566,192.53014553014552,283.7741291140709
113,Greenwich Village North,Manhattan,True,-73.9943047162786,40.732579026253674,1564.6081081081081,1811.5031185031185,15.779990472729356
114,Greenwich Village South,Manhattan,True,-73.9973801630823,40.728340368316424,1602.1486486486488,1879.997920997921,17.342290466220312
115,Grymes Hill/Clifton,Staten Island,False,-74.0878388464394,40.61797101224406,1.2560975609756098,1.6943521594684385,34.890171918846555
116,Hamilton Heights,Manhattan,False,-73.94852183123933,40.82701260635661,116.90810810810811,267.2889812889813,128.63168826734577
117,Hammels/Arverne,Queens,False,-73.78962334973271,40.59405915427385,10.575675675675676,27.781704781704782,162.69437181780654
118,Heartland Village/Todt Hill,Staten Island,False,-74.13298451453818,40.58655482658562,1.2345679012345678,1.48046875,19.917968750000004
119,Highbridge,Bronx,False,-73.92615757846964,40.837826783716714,11.675675675675675,31.933471933471935,173.5042735042735
120,Highbridge Park,Manhattan,False,-73.9301832301702,40.8466669452917,1.608910891089109,3.2552693208430914,102.32750855701673
121,Hillcrest/Pomonok,Queens,False,-73.80244388409426,40.72833291964906,8.875675675675677,24.08939708939709,171.40916330928508
122,Hollis,Queens,False,-73.76113689765596,40.71063914369108,4.2727272727272725,15.442827442827443,261.4278763214934
123,Homecrest,Brooklyn,False,-73.96433354731992,40.59995386265359,9.18457300275482,24.596673596673597,167.8042146248505
124,Howard Beach,Queens,False,-73.8449181204672,40.6582475138648,8.040760869565217,19.066528066528065,137.1234311754758
125,Hudson Sq,Manhattan,True,-74.0074858070925,40.72629040399525,560.0432432432433,643.5384615384615,14.90870915818796
126,Hunts Point,Bronx,False,-73.8855370337455,40.81207420841891,7.2349726775956285,24.203742203742205,234.53812864689
127,Inwood,Manhattan,False,-73.9193084235328,40.86607489313885,13.835135135135134,56.66320166320166,309.56016048807606
128,Inwood Hill Park,Manhattan,False,-73.92436989163414,40.872378832666904,1.8333333333333333,5.103896103896104,178.3943329397875
129,Jackson Heights,Queens,False,-73.88531729044865,40.75731177578825,76.8,169.53222453222452,120.74508402633404
130,Jamaica,Queens,False,-73.79398113023713,40.70436904839545,75.56756756756756,186.01663201663203,146.15934851986356
131,Jamaica Estates,Queens,False,-73.77610108565929,40.72065547306544,7.983651226158038,23.426195426195427,193.42708946804512
132,JFK Airport,Queens,False,-73.78652986349012,40.64698510024821,4984.951351351351,4898.4345114345115,-1.735560365967992
133,Kensington,Brooklyn,False,-73.97619875860275,40.64058994104449,8.97289972899729,32.686070686070686,264.27544799637826
134,Kew Gardens,Queens,False,-73.82871239790782,40.70805097274517,35.02972972972973,50.42827442827443,43.958502727116255
135,Kew Gardens Hills,Queens,False,-73.82119497835454,40.72837725250497,6.794594594594595,19.26819126819127,183.58117618260817
136,Kingsbridge Heights,Bronx,False,-73.90591127838628,40.86526406538748,6.443243243243243,20.40956340956341,216.75916365513683
137,Kips Bay,Manhattan,True,-73.97649469938301,40.74043892115907,1173.6324324324323,1463.7505197505197,24.719671960393775
138,LaGuardia Airport,Queens,False,-73.873628438902,40.77437581673264,3409.6648648648647,3257.4116424116423,-4.465342738581923
